V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V27,V28,V29,V30,V31,V32,V33,V35,V36,V37,V38,V39
75.79,73.92,107.4,97.08,137.04,146.0735432,93.9,111.05,80.4,139.8,113.26,83.58,102.96,60.25,91.39,91.62,51.84,132.96,124.4,117.77,92.7,96.5,100.19,57.8,98.66,64.64,98.37,99.73,126.33,105.38,117.46,69.58,89.54,93.65
59.25,58.69,73.01,60.31,115.9,146.2522108,61.22,75.29,50.99,90.84,82.87,59.78,72.73,56.99,65.1,64.24,38.72,84.31,69.77,83.64,63.85,59.81,71.42,40.48,65,38.89,59.1,66.81,81.51,73.44,87.7,40.15,72.81,75.45
70.18,71.23,81.94,79.66,98.8,146.4308785,80.64,84.79,62.6,97.32,91.06,69.15,84.29,70.67,72.9,73.91,49.29,99.25,90.24,111.26,79.62,23.12,89.79,47.35,87.08,52.4,76.31,77,96.55,98.05,93.18,51.13,87.37,82.69
54.4,55.92,80.07,79.99,93.24,146.6095461,75.73,88.37,64.41,99.1,87.81,67.06,78.62,67.29,71.57,71.01,45.05,105.06,92.14,84.99,77.77,23.64806452,81.35,44.82,82.17,45.78,71.8,83.06,102.09,145.19,91.08,49.39,69.73,87.57
41.96,55.73,55.75,44.96,59.69,146.7882138,82.66,46.87,43.67,67.9,45.49,72.39,49.4,36.1,45.71,53.93,34.3,56.8,35.25,46.83,53.42,24.17612903,58.4,27.6,47.39,45.83,46.07,43.9,61.7,54.77,58.5,27.67,70.56,71.3
36.11,46.04,50.97,43.24,57.77,146.9668814,67.79,52.04,37.64,50.34,43.01,60.24,81.88,36.01,42.41,43.85,17.84,50.94,51.52,54.88,46.46,24.70419355,51.35,25.53,44.6,46.1,40.52,38.84,62.04,56.65,51.58,21.93,60.46,72.24
41.02,39.85,41.3,39.06,49.91,147.145549,61,38.07,28.33,35.83,54.39,31.33,44.67,27.98,38.91,37.33,35.75,41.03,50.47,52.15,42.16,25.23225806,45.62,22.47,43.59,35.64,38.18,34.34,50.64,42.71,45.96,10.25,58.33,60.02
39.9,49.76,50.71,22.83,58.39,147.3242167,69.53,51.41,24.85,34.16,29.99,39.35,66.28,22.17,32.12,32.41,19.15,39.85,21.6,60.77,33.86,25.76032258,49.88,23.19,37.22,43.26,33.72,36.43,60.04,29.61,50.74,18.62,85.56,45.2
64.7,82.01,73.99,57.77,92.12,147.5028843,98.39,90.24,58.99,84.54,81.18,58.68,92.75,46.72,61.46,61.84,34.58,86.35,41.74,77.31,73.83,26.2883871,79.62,42.31,67.1,60.92,62.22,65.25,85.88,73.66,66.54,44.12,93.17,84.19
68.72,76.71,102.4,77.51,117.96,147.681552,70.31,114.26,65.1,69.01,106.66,52.21,101.51,58.59,68.01,70.22,46.49,117.58,82.13,101.78,76.71,26.81645161,85.12,58.83,93.23,46.01,69.46,74.17,121.25,118.01,102.08,56.95,90.25,120.24
41.78,68.64,63.71,52.51,82,147.8602196,51.41,63.87,44.05,49.86,80.63,66.74,64.03,40.48,52.05,49.74,40.47,82.6,54.17,72.75,54.16,27.34451613,57.94,51.95,67.46,29.16,50.8,52.75,78.39,72.19,81.59,41.79,63.81,86.11
56.595,88.81,83.35,71.84,118.46,148.0388873,80.7,142.265,74.73,67.79,158.99,76.61,88.04,53.66,66.77,67.54,45.65,104.85,70.4,98.18,91.68,27.87258065,83.83,67.18,79.51,37.01,58.95,79.05,107,80.885,93.12,54.01,94.67,109.19
71.41,101.76,96.65,67.02,117.62,148.2175549,116.32,220.66,67.8,78.14,109.02,49.12,129.04,63.03,71.92,66.9,44.02,135.43,68.47,106.14,77.7,28.40064516,84.57,84.57,84.48,60.54,72.08,76.58,115.12,89.58,120.12,49.51,109.9,116.48
76.74,61.17,93.42,63.42,100.55,148.3962225,97.8,206.17,67.91,72.29,78.67,47.46,96.47,56.67,66.74,59.31,29,123.27,57.07,85.59,69.62,28.92870968,79.54,73.41,61.07,55.22,59.74,69.23,90.96,88.6,72.33,42.89,85.29,89.98
72.94,52.44,67.04,49.72,107.4,148.5748902,82.29,112.44,51.51,72.52,87.11,51.58,87.93,53.07,58.96,61.1,30.62,109.56,83,95.72,71.02,29.45677419,76.31,64.77,64.24,43.27,58.91,58.98,90.75,74.84,97.08,44.54,70.28,84.46
32.89,56.08,41.29,41.73,60.77,148.7535578,59.55,50.46,36.85,50.34,65.76,34.51,54.31,31.19,38.49,41.4,24.49,54.12,23.64,58.2,47.6,29.98483871,55.33,48.43,39.93,36.03,38.58,39.28,57.88,62.41,41.17,26.51,80.92,58.96
54.42,75.98,81.23,59.03,98.9,148.9322255,91.96,93.45,58.7,59.73,137.27,67.36,94.27,63.39,71.53,74.9,59.33,121,64.34,87.31,83.85,30.51290323,83.9,80,80.26,47.51,70.73,62.42,109.46,88.09,111,52.85,86.42,95.48
53.91,59.54,70.4,62.96,78.93,149.1108931,80.37,74.7,47.95,55.49,85.84,56.29,79.46,54.68,64.81,55.74,57.38,107.71,55.34,59.92,67.33,31.04096774,72.58,55.59,70.23,49.21,61.11,58.38,86.43,73.52,72.42,46.33,64.8,76.3
55.41,58.94,56.25,52.47,71.5,149.2895608,77.24,78.53,44.51,46.05,66.23,37.39,73.52,44.56,51.33,47.52,41.04,81.42,43.37,44,50.61,31.56903226,62.75,51.02,50.3,42.21,50.35,45.35,72.8,53.28,59.59,33.3,70.58,57.04
69.4,62.34,67.15,57.89,76.04,149.4682284,90.17,91.26,56.2,62.04,82.3,48.62,80.3,53.18,54.19,52.44,43.68,70.88,42.28,66.8,60.24,32.09709677,75.5,55.44,54.77,48.27,56.1,59.24,81.87,60.85,72.42,40.77,70.72,57.92
58.23,60.58,68.07,60.9,84,149.646896,70.03,85.75,56.57,62.85,85.27,47.71,72.03,45.81,58.39,57.14,41.89,92.4,46.7,90.17,56.8,32.62516129,62.02,56.27,54.8,50.08,54.44,49.11,72.83,79.23,68.16,38.4,77.37,60.77
66.5,79.38,79.13,62.87,105.96,149.8255637,86.07,93.88,68.81,65.17,150.78,71.92,78.08,59.4,73.12,80.24,62.46,116.38,81.55,109,76.12,33.15322581,80,76.46,90.7,56.2,68.31,54.06,103.81,90.24,88.94,48.94,100.34,89.71
43.56,50.22,60.12,35.91,71.41,150.0042313,52.64,71.45,35.92,41.07,92.65,38.52,55.75,38.36,46.71,49.94,50.42,79.11,37.62,77.45,43.36,33.68129032,59.31,47.05,63.75,34.29,44.31,44.7,71.47,67.13,75.25,29.38,66.1,94.73
52.24,43.72,46.52,55.58,66.2,150.182899,55.33,68.17,37.47,45.7,80.27,50.65,53.33,35.99,41.92,45.17,39.89,65.26,43.05,57.85,44.61,34.20935484,52.71,35.6,61.28,29.43,40.56,38.38,92.24,72.99,69.29,31.53,72.78,70.77
64.15,82.15,88.79,70.18,98.7,150.3615666,97.63,147.91,72.41,77.48,106.87,78.97,102.56,54.33,77.52,77.16,64.54,151.41,72.84,92.16,66.69,34.73741935,90.25,62.23,100.12,68.07,77.08,66.92,122.33,101.31,94.08,54.55,96.19,92.15
50.08,57.52,56.41,39.82,56.17,150.5402343,73.32,52.18,44.53,51.49,81.8,71.61,156.8,36.03,49.21,53.55,47.97,62.02,28.27,55.04,36,35.26548387,55.22,45.11,72.49,42.39,49.31,40.14,63.06,46.77,59,35.62,74.07,77.1
58.08,58.34,63.21,50.17,81.74,150.7189019,47.06,67.23,45.69,53.15,73.13,45.12,71.56,38.55,54.9,47.51,44.99,74.37,46.11,69.31,62.18,35.79354839,57.46,38.19,69.82,32.38,44.17,36.4,80.97,61.68,69.08,40.1,81,88.79
65.52,71.89,77.08,65.38,73.38,150.8975695,85.09,96.04,55.61,69.66,78.68,61.82,100.58,48.08,73.54,67.26,59.61,73.84,46.95,83.6,68.98,36.3216129,76.42,53.12,78.67,52.36,59.75,53.79,97.98,73.63,89.76,48.7,74.5,102.77
54.42,60.29,56.1,51.38,72.75,151.0762372,89.34,84.72,52.05,51.51,60.43,55.56,74.88,37.82,59.18,49.83,48.9,76.27,48.98,60.57,49.18,36.84967742,58.88,45.85,46.26,27,46.74,44.91,69.2,56.74,49.31,38.62,78.79,70.42
30.72,28.29,23.44,37.05,34.21,151.2549048,27.14,24.54,25.13,21.68,27.62,46.93,33.43,16.89,22.71,29.45,17.09,30.33,20.4,46.07,28.29,37.37774194,28.21,22.65,33.61,21.29,26.68,20.88,40.03,24.58,31.32,17.36,58.67,44.56
27.84,46.38,49.89,37.93,56.12,151.4335725,34.01,45.1,32.27,42.84,63.07,61.84,48.41,27.5,33.85,43.01,30.36,57.23,44.81,59.39,44.82,37.90580645,46.18,36.08,60.92,36.62,42.02,26.9,60.58,38.28,52.87,28.89,67.48,99.61
66.44,50.28,54.19,44.31,82.97,151.6122401,44.95,63.39,40.95,40.26,73.37,66.64,61.99,34.56,45.7,42.65,37.68,62.29,52.9,69.5,45.27,38.43387097,44.54,47.78,50.07,40.31,45.46,30.49666667,77.79,51.38,57.35666667,35.54,65,70.1
65.11,40.19,35.86,43.11,79.36,151.7909078,35.08,45.51,31.6,50.85,54.72,58.63,51.58,26.08,36.89,32.36,24.9,62.54,42.06,70.99,35.85,38.96193548,37.06,32.16,42.38,30.65,36.29,34.09333333,53.35,47.63,61.84333333,28,62.5,67.62
60.74,56.24,50.96,46.7,80.15,151.9695754,65.5,59.16,52.65,60.16,60.76,70.91,64.85,36.3,45.1,50.77,40.36,78.63,57.3,76.74,63.49,39.49,60.35,43.68,51.09,55.73,48.79,37.69,68.39,59.13,66.33,37.12,63.59,75.3
77.04,67.52,57.51,52.64,83.05,152.148243,87.2,90.48,58.84,57.96,61.3,79.18,83.62,42.37,50.52,58.17,38.97,84.17,47.86,88.76,62.15,47.91,75.02,43.38,60.26,89.88,48.07,39.81,82.34,54.25,76.84,35.02,65.32,97.02
38.55,36.58,39.54,30.66,64.7,152.3269107,43.61,45.89,31.59,31.84,39.29,62.66,48.4,28.48,34.24,34.58,25.97,68.16,37.75,47.97,37.07,35.54,42.96,29.29,69.43,46.67,33.67,31.78,59.5,33.51,53.34,28.53,63.36,53.15
21.47,35.52,42.11,34.33,41.98,152.5055783,29.86,37.89,25.55,53.7,46.28,46.01,32.43,25.4,33.08,40.1,28.55,41.48,36.6,42.37,42.02,36.13,33.61,27.52,72.85,33.67,33.5,29.44,48.01,20.28,46.29,25.18,60.21,101.09
22.2,49.42,50.89,43.55,59.21,152.684246,40.51,55.88,40.22,64.46,95.79,45.8,47.06,33.21,39.43,48.76,38.45,76.23,37.02,48.15,46.17,56.74,51.06,36.08,62.47,39.27,44,39.15,60.27,28.23666667,57.96,32.04,65.6,109.06
22.44,46.09,40.85,29.94,65.86,152.8629136,32.33,51.96,28.29,70.22,105.82,35.27,44.08,26.75,32.21,44.08,36.69,66.27,32.01,61.95,40.15,41.85,34.16,34.32,54.7,33.1,36.61,38.7,59.9,36.19333333,45.45,20.83,59.6,94.67
32.2,36.41,36,32.84,62.41,153.0415813,32.02,44.49,26.15,49.73,95.09,30.66,39.16,24.96,30.54,33.89,30.92,55.2,25.64,53.84,28.44,36.88,32.53,32.94,42.12,26.75,32.24,40.22,52.38,44.15,52.12,21.65,59.4,74.02
33,16.26,33.72,35.74,73.25,153.2202489,28.32,45.86,24.51,66.23,75.94,31.73,44.58,25.76,28.5,27.59,37.6,68.81,23.94,58.58,32.58,29.07,35.79,27.94,37.58,26.48,28.44,41.74,52.7,80.71,58.79,24.74,59.2,67.17
49.98,47.29,38.04,31.42,90.28,153.3989165,52.9,55.21,40.42,88.83,42.74,45.87,54.23,32.47,37.57,40.43,48.1,81.67,31.67,73.65,47.14,33.65,58.62,34.03,39.24,46.56,30.69,43.26,55.33,126.43,57.61,27.5,59,74.62
59.27,78.32,46.9,37.03,55.17,153.5775842,78.76,129.92,39.34,107.34,40.66,29.42,75.56,31.06,34.5,34.35,49.18,79.18,17.67,55.69,37.54,38.86,55.88,35.81,44.18,86.47,37.77,43.84,61.49,72.85,55.83,21.46,60.24,72.83
61.19,57.39,51.9,44.99,81.38,153.7562518,70.89,115.22,47.69,93.12,50.76,38.39,79.17,34.49,38.56,45.44,54.82,113.24,25.54,80.98,49.08,41.23,66.42,45.77,62.28,78.3,37.9,46.04,70.95,85.5,52.75,30.04,60.43,75.14
53.68,68.6,80.19,54.77,93.28,153.9349195,79.79,110.29,48.41,84.84,69.71,54.65,95.67,57.07,54.33,62.49,79.92,115.71,35.81,81.92,60.26,57.76,83.58,56.23,87.34,91.71,52.96,55.05,86.72,73.69,73.79,37.3,81.69,95.62
45.81,80.67,82.92,52.39,106.21,154.1135871,73.48,83.51,61.92,104.76,148.14,64.24,74.75,67.88,67.32,72.69,86.65,105.84,63.46,84.31,73.72,70.88,76.56,66.85,102.52,67.42,61.39,74.52,95.74,94.08,82.71,49.4,104.55,126.44
29.66,36.32,51.99,30.47,76.45,154.2922548,36.8,66.925,32.48,59.65,92.85,31.52,46.29,42.88,41.05,42.03,49.35,72.06,33.62,64.73,43.46,45.06,39.98,36.63,62,34.33,34.09,48.47,59.58,56.13,58.58,27.07,82.11,98.58
30.29,25.82,29.17,29.22,59.15,154.4709224,33.01,50.34,27.25,53.36,34.81,29.03,39.04,18.4,34.29,27.51,35.62,51.8,18.65,49.67,36.57,26.73,39.78,21.98,40.25,38.14,27.12,33.49,45.16,77.89,38.38,23.6,66.805,47.05
59.52,37.8,39.02,38.55,74.66,154.64959,61.36,86.17,36.01,103.56,43.27,38.05,60.54,39.99666667,37.02,35.42,44.22,75.58,30.64,77.27,46.29,38.55,54.71,35.18,54.62,59.04,33.05,37.55,67.95,100.88,58.47,30.42,51.5,78.41
57.74,63.02,61.35,42.67,94.75,154.8282577,52.94,115.1,46.03,98.45,64.76,50.95,70.17,61.59333333,43.94,46.59,58.86,91.83,33.44,91.33,46.12,55.4,63.62,50.29,69.18,62.98,42.75,45.16,82.6,107.7,68.42,28.92,93.44,109.77
66.46,60.82,69.84,60.48,137.57,155.0069253,73.88,109.22,60.86,103.38,119.62,59.2,103.47,83.19,66.49,63.55,76.46,119.33,67,126.44,74.48,58.24,88.16,64.59,85.25,53.25,58.73,66.21,99.74,116,95.04,49.44,78.02,161.14
103.09,52.68,70,59.17,120.75,155.185593,74.65,134.62,50.93,108.18,97.33,57.6,100.67,64.71,67.37,65.27,76.78,96.05,53.66,129.94,67.17,64.03,73.56,61.36,88.56,78.12,58.44,60.91,103.49,102.16,85.55,48.4,70.12,131.4
103.68,60.3,79.74,46.49,116.47,155.3642606,75.87,135.71,44.2,128.56,92.52,49.11,104.12,48.32,50.23,54.43,65.23,104.382,48.26,120.17,57.51,72.42,73.12,57.74,103.11,84.31,52.91,41.97,121.3,72.13,81.21,34.31,95.87,119.305
55.59,67.92,59.6,38.91,77.17,155.5429283,76.54,78.04,42.96,109.49,53,31.82,80.43,20.93,44.3,46.6,64.58,112.714,33.61,73.17,51.4,62.19,56.2,38.81,79.76,76.42,49.01,45.33,68.78,53.58,56.73,49.91,74.61,107.21
77.17,75.54,95.2,68.11,92.09,155.7215959,110.14,106.51,71.3,150.36,90.89,57.49,96.14,64.87,73.88,76.97,83.85,121.046,62.34,88.42,77.2,52.34,99.65,73.96,113.23,110.78,67.54,73.68,99.65,84.52,72.82,52.35,133.66,136.23
71.5,65.5,59.68,53.82,88.47,155.9002635,100.1,125.95,47.07,114.36,63.66,41.28,102.21,62.36,59.53,76.08,76.9,129.378,51.56,80.99,62.9,114.06,77.54,63.75,85.42,104.88,61.63,56.2,85.22,70.82,64.68,38.49,80.8,115.79
102.85,74.59,96.15,96.35,146.64,156.0789312,137.93,205.59,106.79,158.01,116.44,78.22,143.77,96.61,89.36,93.59,99.35,137.71,94.03,116.22,99.88,96.67,117.48,85.92,124.94,127.42,85.16,93.7,122.74,117.81,87.86,69.52,100.08,142.62
112.6,93.99,105.3,96.98,139.47,156.2575988,141.22,190.37,108.99,187.12,157.8,85.04,156,97.86,92.55,95.68,85.22,165.29,111.21,118.36,99.6,98.49,127.54,90.03,130.97,142.28,79.34,96.39,131.85,116.89,96.75,66.79,109.52,154.57
167.08,92.25,136.73,128.1,177.58,156.4362665,155.2,177.22,134.57,243.99,179.95,99.48,148.38,124.53,107.82,114.47,97.33,205.46,136.83,175.16,123.6,138.35,150.99,100.05,151.55,138.03,107.08,120.29,155.21,206,124.71,74.83,149.94,171.26
149.74,89.35,139.61,128.24,198.1,156.6149341,170.32,197.47,142.79,198.89,196.63,94.73,160.84,121.8,128.37,118.61,95.67,219.02,153.78,184.69,139.12,122.27,178.38,111.45,165.62,137.33,108.94,123.06,173.3,190.54,133.67,83.28,146.65,180.48
119.07,83.43,131.88,130.7,194.78,156.7936018,163.31,186.63,141.36,192.85,167.59,116.46,146.45,124.64,121.41,126.57,100.38,175.19,167.09,183.48,134.17,120.85,157.54,110.77,165.46,138.07,114.91,117.22,166.83,142.86,128.67,83.9,152.65,150.91
165.67,104.27,156.83,126.27,175.29,156.9722694,166.8,204.42,157.57,175.71,139.47,88.91,177.58,136.99,141.68,141.07,114.14,181.1,152.12,178.25,154.53,131.61,184.96,115.01,157.73,132.69,117.82,134.06,163.58,169.02,125.83,93.15,157.38,164.56
169.28,160.14,142.77,114.56,174.19,157.150937,171.75,224.32,127.88,198.64,127.37,86.38,173.33,120.38,116.03,122.18,103.86,214.75,121.61,167.96,122.18,124.95,147.46,108.81,165.01,141.73,112.92,115.96,169.66,145.86,133.83,79.04,154,153.35
181.28,190.53,151.96,138.98,187.77,157.3296047,189.97,230.54,154.96,192.55,150.83,75.925,186.71,143.86,131.78,137.95,122.06,224.52,142.49,180.26,136.91,134.52,176.73,120.39,165.54,167.5,128.04,136.17,161.41,154.69,138.83,94.45,157.79,161.23
116.78,153.13,114.84,88.74,145.06,157.5082723,151.41,201.04,118.9,154.43,98.44,65.47,149.88,104.82,96.18,99.54,85.1,193.6,97.71,130.5,99.32,102.53,122.33,89.7,128.11,145.33,93.85,104.41,126.24,137.01,104.54,69.75,124.89,134.3
120.61,140.48,118.07,79.79,137.35,157.68694,123.58,170.47,106.11,131.97,110.3,86.51,135.88,102.77,91.5,97.89,84.55,174.18,89,140.32,96.55,103.24,121.19,87.79,124.1,129.52,85.43,83.29,123.84,111.85,105.88,59.36,119.35,127.06
147.33,169.32,130.41,129.02,171.88,157.8656076,141.75,184.81,126.83,169.71,107.32,122.14,141.83,116.57,110.34,119.39,100.42,178.62,109.45,158.02,120.33,115.66,136.6,122.53,147.93,134.54,121.6,96.05,144.02,140.7,119.25,75.45,135.29,124.17
141.04,186.24,154,126.73,195.62,158.0442753,167.08,208.31,142.17,161.26,136.76,149.39,177.42,131.98,121.55,134.33,116.89,168.77,129.09,179.7,138.48,133.78,159.92,155.53,170.15,135.46,118.58,109.17,175.71,141.33,138.83,92.42,166.79,129.29
138.51,168.74,169.18,132.26,165.15,158.2229429,155.07,175.79,144.11,152.39,106.03,112.47,177.25,134.65,128.14,135.19,126.95,179.79,131.46,163.55,131.2,136.99,146.79,137.36,158.53,133.85,128.17,110.75,152.83,154.28,135.58,93.17,156.85,139
97.63,96.38,108.65,88.25,161.29,158.4016105,91.31,120.84,86.5,144.15,90.51,96.02,107.12,85.16,78.05,88.57,67.28,134.23,94.81,151,83.82,88.71,107.1,76.61,121.7,77.58,75.7,69.12,125.98,130.79,108.58,54.71,96.9,123.98
64.57,70.85,70.47,66.59,135.37,158.5802782,64.56,101.13,61.27,112.77,73.02,83.66,76.25,73.13,63.81,74.48,51.1,107.94,68.71,120.97,73.3,60.18,75.04,59.85,86.04,55.38,58.01,55.47,93.96,105.38,76.42,41.65,75.65,95.94
94.07,104.04,102.17,75.5,134.08,158.7589458,98.55,113.45,86.14,143.54,75.5,99.06,114.92,119.59,83.6,91.25,78.4,161.38,85.05,126.43,95.42,84.34,105.42,76.31,107.68,79.69,78.16,74.42,114.71,108.92,87.94,57.45,120.71,111.57
162.53,163.83,150.46,105.55,196.71,158.9376135,304.64,181.7,125.9,194.88,135.65,130.56,164.5,128.77,107.53,117.21,102.23,232.15,131.85,169.89,124.49,113.02,162.12,111.84,150.74,133.38,106.96,107,157.33,152.17,144.21,77.66,137.2,184.86
199.55,216.86,169.83,123.72,233.15,159.1162811,239.88,262.24,165.71,216.25,130.61,153.5,182.64,162.55,130.07,132.84,109.61,266.88,133.05,191.97,142.73,152.04,208.18,134.34,177.71,165.46,131.51,126.39,186.25,189.15,169.12,92.21,190.23,207.87
126.2,151.17,120.37,88.51,170.71,159.2949488,174.61,171.38,116.24,162.4,81.22,116.63,144.96,103.75,86.16,92.68,81.92,168.4,93.67,128.98,98.03,96.64,125.31,93.84,123.78,112.92,93.49,101.91,145.88,107.41,107.54,66.8,119.69,240.14
202.96,227.36,210.84,154.07,273.74,159.4736164,292.42,273.83,178,241.72,142.9,179.78,219.21,175.57,152.61,176.91,148.27,290.79,211.4,215.9,158.14,156.79,197.28,141.64,194.4,171.25,168.18,143.69,205.15,182.98,183.29,108.18,189.87,239.83
208.02,227.42,210.09,152.09,277.62,159.652284,263.82,313.03,182.36,235.55,135.8,188.65,219.75,178.57,157.58,180.41,156.66,294.65,172.56,236.24,166.28,204.78,204.05,213.31,208.59,188.83,169.52,158.28,212.56,179.73,194.62,120.38,198.94,237.12
158.12,200.48,179.26,129.34,233.28,159.8309517,221.95,293.65,167.36,207.49,111.17,175.61,210.17,154.45,134.3,157.3,127.66,254.15,156.26,184.99,146.37,174.47,185.25,188.85,179.95,173.54,139.58,142.8,181.75,162.08,158.42,100.62,182.5,171.77
187.5,199.29,197.02,135.74,246.25,160.0096193,241.75,306.21,170.38,244.43,117.71,191.83,230.39,164.21,129.04,153.05,131.97,308.58,165.47,211.38,166.35,171.24,193.46,196.53,181.75,171.12,144.93,158.4,200.24,171.53,166.6,98.89,185.21,274.93
199.46,217.17,208.5,142.15,240.17,160.188287,234.31,312.37,174.95,214.28,127.39,199.23,254.12,171.7,149.73,160.66,155.02,236.44,177.49,209.52,172.4,174.43,188.62,204.05,205.47,165.19,167.22,163.03,219.71,169.2,191.08,110.88,189.08,251.83
198.25,214.79,191.5,156.14,227.27,160.3669546,266.92,290.51,177.56,232.09,138.28,197.32,262.07,165.19,141.53,154.62,139.18,303.33,173.38,235.66,159.21,153.43,189.33,198.61,183.44,166.54,142.5,156.72,203.98,186.07,173,115.4,194.92,240.08
198.25,235.03,203.29,147.74,300.57,160.5456223,258.09,255.8,183.74,211.49,123.11,216.19,259.38,175.38,142.53,159.17,142.25,243.81,180.46,243.72,175.26,175.37,192.58,200.75,205.06,166.81,155.57,158.4,214.29,176.76,171.85,111.98,210.81,251.6
188.27,221.91,202.56,151.82,300.71,160.7242899,236.94,275.59,195.53,250.62,126.6,206.72,274.61,176.83,147.82,166.95,149.86,324.04,196.14,223.49,177.23,181.16,205.56,211.38,204.96,186.58,154.85,173.74,223.67,195.12,182.38,112.44,209.71,281.1
212.6,243.61,218.31,154.44,283.29,160.9029575,268.88,300.94,198.23,284.44,130.28,217.69,273.86,184.25,153.84,180.75,148.79,316.59,178.81,250.69,190.55,195.67,223.65,222.42,216.54,203.69,170.47,180.07,240.67,198.15,216.36,117.84,222.67,291.44
261.04,297.71,236.34,156.9,296.83,161.0816252,282.85,329.63,212.59,278.39,152.96,232.01,316.04,190.42,162.08,185.53,158.59,366.09,180.17,299.89,194.57,206.54,235.65,251.98,239.85,207.54,176.42,191.98,263.06,195.17,227.21,127.2,296.24,317.38
264.96,241.2,223.56,162.11,277.15,161.2602928,266.77,354.56,226.22,257.53,119.8,187.09,298.67,189.83,147.92,176.04,162.49,295.81,181.05,276.22,190.7,211.18,226.77,224.79,223.68,220.36,171.26,179.49,229.22,204.48,254.84,124,228.44,298.9
235.67,275.28,231.06,168.14,296.83,161.4389605,283.71,283.22,218.42,283.8,136.35,107.45,302.68,199.21,170.09,189.26,164.43,329.05,187.48,301.5,192.47,169.37,228.15,230.68,238.46,217.39,183.23,188.56,236.31,214.49,233.09,118.98,229.43,298.83
253.25,237.4,227.23,182.81,278,161.6176281,259.12,291.49,214.04,297.15,139.09,190.34,288.43,197.44,173.1,193.2,167.43,354.47,231.61,290.88,197.18,206.77,229.06,217.97,237.52,216.48,183.59,193.7,235.22,208.9,230.49,131.47,234.19,288.71
235.03,235.65,225.85,166.58,305.73,161.7962958,250.29,326.29,220.17,311.82,141.12,185.96,305.82,204.64,174.87,193.15,165.28,304.54,212.17,319.85,196.67,212.59,226.98,213.7,239.72,210.67,181.07,198.01,248.84,207.79,212.36,136,232.8,288.25
338.93,328.46,333.33,202.29,339.45,161.9749634,306.74,371.05,254.62,404.77,185.97,239.44,367.51,242.45,212.97,234.53,217.9,406.48,214.66,349.69,290.96,195.52,301.94,268.94,295.39,227.44,225.84,240.18,319.89,254.92,257.98,170.02,343.43,399.73
295.41,299.65,310.25,217.12,373.62,162.153631,287.84,366.15,256.25,414.46,212.07,249.67,335.22,250.58,216.65,246.06,205.29,388.21,251.12,380.25,289.46,193.61,312.56,251.17,340.92,240.46,218.89,231.57,351.04,247.91,292.65,179.48,305.41,429.73
254.27,289.71,289.4,197.69,344.4,162.3322987,281.06,312.04,226.54,429.53,162.14,255.39,289.97,219.6,193.59,231.75,193.17,390.34,248.96,385.15,257.7,237.74,279.65,249.14,343.85,211.33,211.59,233.34,349.69,241.91,263.41,151.48,304.21,364.88
383.98,322.19,311.12,209.41,355.54,162.5109663,348.53,361.22,247.21,377.91,192.92,248.11,385.73,233.27,201.71,224.85,219.63,396.09,266.92,338.23,260,251.99,299.35,264.25,314.2,270.37,223.48,234.39,311.42,289.28,258.45,158.79,335.17,382.35
370.29,291.49,284.9,158.38,294.96,162.689634,302.23,326.12,206.62,324.7,194.14,194.83,353.97,214.47,180.97,210.23,204.69,346.46,192.24,301.08,232.58,235.29,253.52,219.88,257.57,254.15,232.11,213.21,317.61,222.22,213.83,126.57,270.48,389.77
400.67,379.91,294.27,208.34,377.58,162.8683016,350.71,389.23,255.96,407.79,223.52,210.63,392.74,254.08,210.67,239.74,233.49,403.98,234.78,316.44,261.97,257.21,317.38,263.08,288.51,265.35,258.46,244.99,351.53,281.25,207.9,158.16,326.62,392.44
247.88,280.52,235,184.94,328.45,163.0469693,278.28,303.57,228.23,332.82,174.15,160.57,317.83,211.17,181.06,201.78,188.08,350.25,211.42,253.81,223.72,178.82,248.29,219.49,251.35,244.48,195.91,217.41,302.78,226.43,162.82,139.77,267.15,312.75
267,316.93,271,183.52,333.21,163.2256369,288,301.985,240.45,302.04,170.05,188.06,356.15,234.44,188.66,211.78,206.53,344.96,196.12,290.1,230.78,235.13,266.42,258.38,286.55,283.1,209.73,219.91,308.88,260.06,180.38,151.26,299.21,339.73
309.56,307.77,263.62,166.59,305.98,163.4043045,294.85,300.4,206.05,376.48,184.47,181.15,356.79,215.16,159.76,202.92,191.2,362.89,200.27,299.11,249.46,221.13,255.57,259.46,313.1433333,243.86,210.24,228.76,290.25,249.03,181.51,132.65,277.42,370.83
362.44,332.78,291.5,156.93,362.54,163.5829722,326.82,312.55,212.61,426,205.94,168.11,335.92,217.42,176.79,187.98,169.21,424.15,216.84,384.35,270.28,219.85,329.82,260.59,339.7366667,219.65,179.68,217.61,377.64,260.43,202.26,129.03,299.48,446.04
